자치구,대여소명,기준년월,대여건수,반납건수
종로구,447. 신영동삼거리,202511,104,106
마포구,414. 상암동주민센터 옆,202511,1791,1972
종로구,449. 일성아파트,202511,206,54
중랑구,1440. 면목2동 사거리,202511,1157,1383
중구,389. 을지로4가역 1번출구,202511,1175,1172
중구,390. 충무로역 1번출구,202511,720,714
중구,826. 서울역 서부교차로2,202511,1105,1294
성북구,1305. 성북구청,202511,1210,1325
강북구,"1501. 미아역 3번,4번 출구 사이",202511,989,985
서초구,2265. 이수고가차도 남단,202511,1240,1388
마포구,415. DMC역 9번출구 앞,202511,2693,2648
관악구,2110. 조원동 미성아파트,202511,1109,1391
관악구,2139. 서울신성초등학교,202511,384,387
관악구,2156. 신림푸르지오아파트,202511,731,690
강남구,2354. 청담역 2번출구,202511,149,120
강남구,2356. 강남구청,202511,354,230
강남구,2360. 도곡1동 주민센터 교차로,202511,722,719
강남구,2358. 구룡초사거리 (현대아파트10동 앞 ),202511,549,511
강남구,"2359. 국립국악중,고교 정문 맞은편",202511,977,1045
강남구,2349. 역삼빌딩 앞(하나은행 옆),202511,303,203
마포구,416. 상암월드컵파크 1단지 교차로,202511,629,334
강남구,2350. 래미안그레이튼102동앞,202511,266,258
강남구,2347. 두산건설 본사,202511,361,141
강남구,2352. 서울본부세관(건설회관 앞),202511,447,128
강남구,2353. 강남구청역 2번출구 뒤,202511,736,413
노원구,1642. 서울여대 남문,202511,624,533
관악구,2111. 서울대입구역 1번출구,202511,855,846
강남구,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),202511,417,352
성동구,594. 중랑물재생센터(서울새활용플라자),202511,869,969
마포구,422. 문화비축기지,202511,444,486
광진구,500. 어린이대공원역 3번출구 앞,202511,2197,1978
노원구,1641. 한내근린공원 남측,202511,588,681
노원구,1640. 한내근린공원 북측,202511,1000,1080
광진구,590. 건국대학교 (입학정보관),202511,1800,1873
광진구,591. 건국대학교 (행정관),202511,744,750
광진구,592. 건국대학교 학생회관,202511,2566,3176
강서구,1149. 신방화역환승주차장,202511,3846,3807
관악구,2136. 신림역 8번출구,202511,3163,3481
중구,391. 시립미술관,202511,737,791
종로구,450. 효자동 삼거리,202511,1071,575
종로구,451. 청와대앞길,202511,235,116
광진구,501. 광진문화예술회관 앞,202511,1915,1687
광진구,593.자양중앙나들목,202511,1426,1478
송파구,1250.문정2동 주민센터,202511,119,114
광진구,3500. 군자역2번출구,202511,2401,2411
광진구,3501. K&S빌딩 앞,202511,2037,2038
광진구,3502. 중곡역 1번출구,202511,1021,997
광진구,3503. 광진유진스웰,202511,193,58
광진구,3504. 원일교회,202511,2470,2211
광진구,3505. 신양초교앞 교차로,202511,699,708
광진구,502. 자양(뚝섬한강공원)역 1번출구 앞,202511,5027,5644
마포구,424. 롯데하이마트 (상암월드컵점) ,202511,359,374
마포구,425. DMC첨단산업센터,202511,317,311
마포구,426. 서울신용보증재단,202511,1040,1291
양천구,722. 경서농협 버스정류장(우리은행신정동지점방향),202511,1097,1090
양천구,723. SBS방송국,202511,1760,1896
양천구,724. 계남공원 입구 주출입구 좌측,202511,371,221
양천구,725. 양강중학교앞 교차로,202511,156,143
양천구,726. 목동3단지 시내버스정류장,202511,4239,4146
강남구,2301. 현대고등학교 건너편,202512,221,212
강남구,2302. 교보타워 버스정류장(신논현역 3번출구 후면),202512,596,592
강남구,2303. 논현역 10번출구,202512,614,419
강남구,2304. 대현그린타워,202512,152,39
강남구,2305. MCM 본사 직영점 앞,202512,189,209
강남구,2306. 압구정역 2번 출구 옆,202512,900,900
강남구,2307. 압구정 한양 3차 아파트,202512,393,383
강남구,2308. 압구정파출소 앞,202512,570,571
강남구,2309. 청담역(우리들병원 앞),202512,180,86
강남구,2310. 청담동 맥도날드 옆(위치),202512,154,156
강남구,2311. 학동로 래미안 아파트 앞,202512,174,88
강남구,2312. 청담역 13번 출구 앞,202512,202,194
강남구,2313. 금원빌딩 앞,202512,252,252
강남구,2315. 봉은사역 5번출구 옆,202512,433,476
강남구,2317. 삼성도로공원,202512,270,267
강남구,2318. 삼성중앙역4번출구(문화센터더 리빌),202512,83,53
강남구,2319. 포스코사거리 서측(수협 삼성동 지점),202512,424,438
강남구,2320. 도곡역 대치지구대 방향,202512,354,476
강남구,2321. 학여울역 사거리,202512,123,120
강남구,2324. 천주교 대치 2동 교회 옆,202512,500,484
강남구,2325. 대치삼성아파트 앞 교차로,202512,426,438
강남구,2326. 대치동 삼성로,202512,222,177
강남구,2327. 뱅뱅사거리 랜드마크타워 앞,202512,608,708
강남구,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,202512,342,289
강남구,2329. 르네상스호텔사거리 역삼지하보도 2번출구,202512,152,148
강남구,2330. 역삼월드메르디앙아파트 앞,202512,424,434
강남구,2331. 동영문화센터앞,202512,273,274
강남구,2332. 선릉역3번출구,202512,736,739
강남구,2333. 양재역 3번출구 주변,202512,587,333
강남구,2334. 삼호아파트 2동 ( 간선도로),202512,79,80
강남구,2335. 3호선 매봉역 3번출구앞,202512,1187,1348
강남구,2336. 강남세브란스교차로  래미안그레이튼 104동 앞,202512,295,291
강남구,2337. 대모산입구역 2번출구 앞,202512,257,223
강남구,2339. 현대아파트 정문 앞,202512,245,251
강남구,2340. 삼호물산버스정류장(23370) 옆,202512,1320,1469
강남구,2341. 일원역 4~5번 출구 사이,202512,337,170
강남구,2342. 대청역 1번출구  뒤,202512,738,701
강남구,2344. 리엔파크 2단지 앞,202512,295,329
강남구,2347. 두산건설 본사,202512,141,76
강남구,2348. 포스코사거리(기업은행),202512,1119,1266
강남구,2349. 역삼빌딩 앞(하나은행 옆),202512,164,116
강남구,2350. 래미안그레이튼102동앞,202512,142,136
강남구,2351. 청소년수련관(수영장)앞,202512,148,124
강남구,2352. 서울본부세관(건설회관 앞),202512,279,95
강남구,2353. 강남구청역 2번출구 뒤,202512,339,221
강남구,2354. 청담역 2번출구,202512,45,45
강남구,2356. 강남구청,202512,202,109
강남구,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),202512,207,200
강남구,2358. 구룡초사거리 (현대아파트10동 앞 ),202512,264,263
강남구,"2359. 국립국악중,고교 정문 맞은편",202512,635,702
강남구,2360. 도곡1동 주민센터 교차로,202512,390,395
강남구,2362. 신사동 가로수길 입구,202512,323,308
강남구,2363. 강남 을지병원 교차로,202512,203,197
강남구,2364. 도산공원교차로,202512,256,231
강남구,2365. K+ 타워 앞,202512,282,340
강남구,2368. 도곡동 경남아파트 건너편,202512,183,171
강남구,2369. KT선릉타워,202512,599,601
강남구,2370. 한티역 3번출구,202512,242,229
강남구,2371. 한국우편사업진흥원,202512,125,82
강남구,2372. 대치역 사거리,202512,424,553
강남구,2373. 개포동역 사거리,202512,164,154
강남구,2375. 수서역 1번출구 앞,202512,608,763
강남구,2376. 수서역 7번출구 앞,202512,553,652
강남구,2377. 수서역 5번출구,202512,1712,1745
강남구,2380. 봉은사로68길 북측,202512,229,223
강남구,2381. 언주역 4번출구,202512,278,281
강남구,2382. 역삼동 sk뷰 501동앞,202512,176,170
강남구,2383. 보금자리정원,202512,144,168
강남구,2384. 자곡사거리,202512,942,937
강남구,2385. 학동역,202512,333,307
강남구,2386. 크린랩 본사,202512,60,48
강남구,2387. 래미안강남힐즈 사거리,202512,475,463
강남구,2388. 강남구 도시관리공단,202512,260,105
강남구,2389. 경기여자고등학교 후문 (삼성로3길 입구),202512,436,428
강남구,2390. 구룡마을 입구 (래미안블레스티지 아파트),202512,558,515
강남구,2391. 구룡터널 입구(개포1단지아파트),202512,17,22
강남구,2392. 구룡산 입구 (구룡산 서울둘레길 입구),202512,81,40
강남구,2394. 개포래미안포레스트아파트 107동 앞,202512,428,293
강남구,2396. 영동3교 북단(우성캐릭터 앞 보도),202512,193,196
강남구,2398. 더라움,202512,145,126
강남구,2401. 밀알학교 입구 (삼성서울병원 입구),202512,158,104
강남구,2403. 공무원연금매점 교차로 (개포주공9단지 입구),202512,500,445
강남구,2404. 대모산입구역 4번 출구 앞,202512,757,783
강남구,2405. 청담공원앞 교차로,202512,427,174
강남구,2406. 논현동 광명빌딩 앞,202512,121,153
강남구,2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞),202512,825,814
강남구,2408. 강남한양수자인아파트,202512,622,617
강남구,2409. 역삼동 디오슈페리움 (우성아파트 사거리),202512,532,526
강남구,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),202512,563,446
강남구,2411. 세곡동 성당,202512,626,586
강남구,2413.도곡역 1번 출구,202512,624,642
강남구,2414. 도곡역 아카데미스위트 앞,202512,856,947
강남구,2415.한티역 롯데백화점 앞,202512,483,473
강남구,2416.한티역 6번 출구,202512,344,330
강남구,"2417.선정릉 디캠프(D,CAMP)앞",202512,103,102
강남구,2418.봉은사역 7번 출구 ,202512,378,375
강남구,"2419.봉은사역 1,2번 출구 ",202512,332,311
강남구,2420.학여울역 사거리(LG베스트샵 앞),202512,424,404
강남구,2422.수서동 성당 맞은편,202512,284,260
강남구,2423.영희초교 사거리(래미안개포루체하임),202512,607,624
강남구,2425.세곡동 사거리(대왕초등학교 정류장),202512,168,156
강남구,2426.강남한신휴플러스 6단지,202512,331,303
강남구,2427.개포고등학교 정문앞,202512,488,492
강남구,2430.강남파이낸스센터앞(역삼역2번출구),202512,394,255
강남구,2431.대치역 7번출구,202512,619,676
강남구,3602. 한국지역난방공사강남지사,202512,317,328
강남구,3604. 삼성중앙역 5번출구,202512,357,309
강남구,3605. 봉은사역6번출구(현대아이파크타워앞),202512,1,4
강남구,3606. 신사동주민센터 옆,202512,262,393
강남구,3609. 언주초등학교 입구,202512,336,336
강남구,3610. 윗반마을 입구,202512,92,106
강남구,3611. 방죽마을 입구,202512,236,244
강남구,3612. 은곡마을,202512,158,257
강남구,3614. 은마아파트 입구 사거리,202512,622,622
강남구,3615. 서울 논현동우체국 앞,202512,225,205
강남구,3616. 역삼중학교 앞(체육관 방향),202512,183,182
강남구,3618. 서울율현초교 삼거리,202512,440,568
강남구,3620. 청담역 11번 출구,202512,96,19
강남구,3622. 은마아파트입구 사거리(1),202512,166,168
강남구,3623. 일원에코파크 앞(개포로 방면),202512,205,200
강남구,3624. 대모산입구역 7번 출구 앞,202512,137,138
강남구,3627. 압구정나들목,202512,334,334
강남구,3628. 역삼1동 주민센터,202512,519,574
강남구,3629. 청담사거리(신한오피스텔빌딩 앞),202512,77,180
강남구,3630. 개포우성6차아파트 정문 앞,202512,252,191
강남구,3634. 국악고교 앞 교차로,202512,346,339
강남구,3636. 삼성중앙역·플래티넘아파트 정류소,202512,287,278
강남구,3637. 세곡데이케어센터,202512,155,118
강남구,3638. 신청담나들목,202512,147,152
강남구,3640. 일원1동주민센터앞 사거리,202512,658,730
강남구,3641. 대청역,202512,630,637
강남구,3642. 강남자곡힐스테이트,202512,359,103
강남구,3643. 더시그넘하우스 앞,202512,337,335
강남구,3644. 상록수아파트,202512,141,72
강남구,3646. 선정릉역 4번 출구,202512,312,170
강남구,3647. 구룡역 1번 출구,202512,284,266
강남구,3648. 구룡역 4번 출구,202512,115,104
강남구,3649. 구룡역 5번 출구,202512,272,276
강남구,3651. 개포동역 4번출구,202512,680,663
강남구,4902. 구역삼세무서 교차로,202512,505,516
강남구,4903. 신사스퀘어,202512,137,126
강남구,4905. 강남경찰서,202512,789,799
강남구,4906. 섬유센터 앞,202512,855,848
강남구,4907. 극동스포츠 앞,202512,317,288
강남구,4908. SB타워 앞,202512,157,173
강남구,4909. 노보텔 앰배서더 앞,202512,208,82
강남구,4911. 도곡동 골프 로데오거리,202512,30,26
강남구,4913. 레베쌍트 빌딩 앞,202512,207,209
강남구,4914. 도심공항타워 앞,202512,496,494
강남구,4915. 영동중앙교회 버스정류장,202512,107,105
강남구,4916. 청담역 1번출구,202512,75,72
강남구,4917. 일원에코파크 주차장,202512,719,757
강남구,4918. 매봉역 1번출구,202512,432,504
강남구,4919. 학여울역사거리(은마아파트),202512,86,84
강남구,4923.수협대치동지점,202512,425,476
강남구,4924.논현동가구거리,202512,227,252
강남구,4925. 청담백영빌딩 앞,202512,166,183
강남구,4926. 대치우성아파트 사거리,202512,748,739
강남구,4928. 교수마을 입구,202512,129,134
강남구,4929. 파스쿠찌 청담사거리점 앞,202512,293,376
강남구,4930. 학여울역 1번출구,202512,273,178
강남구,4931. 디에이치퍼스티어아이파크 124동 앞,202512,449,410
강남구,4932. 개포래미안포레스트 130동 맞은편,202512,240,242
강남구,4935. 도곡삼성래미안,202512,335,337
강남구,4936. SK텔레콤(T1) 인근,202512,61,44
강남구,4937.개포래미안포레스트 126동 앞,202512,197,157
강남구,4938.LH수서2단지 201동 앞,202512,904,886
강남구,4939.도산공원,202512,142,134
강남구,4940.한강버스 압구정 선착장,202512,896,826
강남구,4941.압구정로 11길,202512,172,205
강남구,4942.율현삼거리,202512,116,111
강동구,1001. 광진교 남단 사거리(천호공원 방면),202512,719,725
강동구,1002. 해공공원(천호동),202512,1068,1050
강동구,1003. 해공도서관앞,202512,808,781
강동구,1004. 삼성광나루아파트 버스정류장,202512,720,961
강동구,1006. 롯데캐슬 115동앞,202512,88,86
강동구,1007.암사동 선사유적지,202512,67,90
강동구,1008. 암사역 3번출구(국민은행앞),202512,1827,2098
강동구,1009. 천호역4번출구(현대백화점),202512,2473,2470
강동구,1010. 강동세무서,202512,1881,1858
강동구,1011. LIGA 아파트 앞,202512,2006,2013
강동구,1012. 천호역효성해링턴타워 앞,202512,1498,1492
강동구,1013. 강동구청역 1번 출입구,202512,1561,1532
강동구,1015. 샛마을 근린공원,202512,425,408
강동구,1016. 해뜨는 주유소옆 리엔파크 109동앞,202512,444,454
강동구,1017. 둔촌고교입구 교차로(길동주민센터 방면),202512,780,774
강동구,1018. 둔촌 주공 GS 맞은편,202512,1363,1383
강동구,1019. 다성이즈빌아파트(호원대 대각선 맞은편),202512,2755,2798
강동구,1020. 강동경찰서,202512,2629,2621
강동구,1021. 강일동 리슈빌 빌딩앞,202512,1003,1062
